./tes# ./testIf GET InternetGatewayDevice.
out0 0 --> parameter = InternetGatewayDevice.ManagementServer.URL | value = http://10.64.16.14:9034/TR069ACS
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANDSLLinkConfig.ATMMaximumBurstSize | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnectionNumberOfEntries | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANPPPConnectionNumberOfEntries | value = 3
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.Enable | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.Status | value = UP
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.ModulationType | value = ADSL_2plus
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.UpstreamCurrRate | value = 1001
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.DownstreamCurrRate | value = 23582
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.UpstreamMaxRate | value = 1080
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.DownstreamMaxRate | value = 23480
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.UpstreamNoiseMargin | value = 6
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.DownstreamNoiseMargin | value = 5
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.UpstreamAttenuation | value = 29
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.DownstreamAttenuation | value = 206
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.ShowtimeStart | value = 320
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.DataPath | value = Interleaved
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.LineNumber | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.LineEncoding | value = QAM
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.Stats.Total.CRCErrors | value = 1
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.Stats.Total.SeverelyErroredSecs | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.Stats.Total.FECErrors | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.UpstreamPower | value = 0
--> parameter = InternetGatewayDevice.WANDevice.1.WANDSLInterfaceConfig.DownstreamPower | value = 198
--> parameter = InternetGatewayDevice.WANDevice.1.WANConnectionNumberOfEntries | value = 2
--> parameter = InternetGatewayDevice.Layer2Bridging.BridgeNumberOfEntries | value = 2
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.2.BridgeKey | value = 2
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.2.BridgeEnable | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.2.BridgeStatus | value = Enabled
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.2.BridgeName | value = IPTV Bridge
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.2.VLANID | value = 0
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.1.BridgeKey | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.1.BridgeEnable | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.1.BridgeStatus | value = Enabled
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.1.BridgeName | value = Default
--> parameter = InternetGatewayDevice.Layer2Bridging.Bridge.1.VLANID | value = 0
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.7.AvailableInterfaceKey | value = 7
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.7.InterfaceType | value = LANInterface
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.7.InterfaceReference | value = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.6.AvailableInterfaceKey | value = 6
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.6.InterfaceType | value = LANInterface
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.6.InterfaceReference | value = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.5.AvailableInterfaceKey | value = 5
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.5.InterfaceType | value = LANInterface
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.5.InterfaceReference | value = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.4.AvailableInterfaceKey | value = 4
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.4.InterfaceType | value = LANInterface
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.4.InterfaceReference | value = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.3.AvailableInterfaceKey | value = 3
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.3.InterfaceType | value = LANInterface
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.3.InterfaceReference | value = InternetGatewayDevice.LANDevice.1.WLANConfiguration.1
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.2.AvailableInterfaceKey | value = 2
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.2.InterfaceType | value = WANInterface
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.2.InterfaceReference | value = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.1.AvailableInterfaceKey | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.1.InterfaceType | value = WANInterface
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterface.1.InterfaceReference | value = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1
--> parameter = InternetGatewayDevice.Layer2Bridging.MaxBridgeEntries | value = 5
--> parameter = InternetGatewayDevice.Layer2Bridging.MaxFilterEntries | value = 30
--> parameter = InternetGatewayDevice.Layer2Bridging.MaxMarkingEntries | value = 30
--> parameter = InternetGatewayDevice.Layer2Bridging.FilterNumberOfEntries | value = 7
--> parameter = InternetGatewayDevice.Layer2Bridging.MarkingNumberOfEntries | value = 0
--> parameter = InternetGatewayDevice.Layer2Bridging.AvailableInterfaceNumberOfEntries | value = 7
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.FilterKey | value = 3
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.FilterEnable | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.FilterStatus | value = Enabled
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.FilterBridgeReference | value = 2
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.ExclusivityOrder | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.FilterInterface | value = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.2
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.VLANIDFilter | value = -1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.EthertypeFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.EthertypeFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.SourceMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.SourceMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.DestMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.3.DestMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.FilterKey | value = 7
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.FilterEnable | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.FilterStatus | value = Enabled
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.FilterBridgeReference | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.ExclusivityOrder | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.FilterInterface | value = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.VLANIDFilter | value = 1407
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.EthertypeFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.EthertypeFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.SourceMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.SourceMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.DestMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.7.DestMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.FilterKey | value = 6
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.FilterEnable | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.FilterStatus | value = Enabled
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.FilterBridgeReference | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.ExclusivityOrder | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.FilterInterface | value = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.VLANIDFilter | value = 1407
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.EthertypeFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.EthertypeFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.SourceMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.SourceMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.DestMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.6.DestMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.FilterKey | value = 5
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.FilterEnable | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.FilterStatus | value = Enabled
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.FilterBridgeReference | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.ExclusivityOrder | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.FilterInterface | value = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.VLANIDFilter | value = 1407
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.EthertypeFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.EthertypeFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.SourceMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.SourceMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.DestMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.5.DestMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.FilterKey | value = 4
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.FilterEnable | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.FilterStatus | value = Enabled
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.FilterBridgeReference | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.ExclusivityOrder | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.FilterInterface | value = InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.VLANIDFilter | value = 1407
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.EthertypeFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.EthertypeFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.SourceMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.SourceMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.DestMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.4.DestMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.FilterKey | value = 2
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.FilterEnable | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.FilterStatus | value = Enabled
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.FilterBridgeReference | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.ExclusivityOrder | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.FilterInterface | value = InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.VLANIDFilter | value = -1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.EthertypeFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.EthertypeFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.SourceMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.SourceMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.DestMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.2.DestMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.FilterKey | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.FilterEnable | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.FilterStatus | value = Enabled
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.FilterBridgeReference | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.ExclusivityOrder | value = 0
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.FilterInterface | value = LANInterfaces
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.VLANIDFilter | value = -1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.EthertypeFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.EthertypeFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.SourceMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.SourceMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.DestMACAddressFilterList | value = 
--> parameter = InternetGatewayDevice.Layer2Bridging.Filter.1.DestMACAddressFilterExclude | value = 1
--> parameter = InternetGatewayDevice.UserInterface.PasswordRequired | value = 1
--> parameter = InternetGatewayDevice.UserInterface.PasswordUserSelectable | value = 1
--> parameter = InternetGatewayDevice.UserInterface.X_TELECOMITALIA_IT_ExtensionsName | value = BaseEthDECT,Rip_Wi-Fi,FAXPOS_Eth
--> parameter = InternetGatewayDevice.UserInterface.X_TELECOMITALIA_IT_WebPage.LANOption | value = biz-rt-napt-ena
--> parameter = InternetGatewayDevice.UserInterface.X_TELECOMITALIA_IT_WebPage.ConnectionMode | value = Bridged+Routed
--> parameter = InternetGatewayDevice.UserInterface.X_TELECOMITALIA_IT_WebPage.Profile | value = Alice Business Flat
--> parameter = InternetGatewayDevice.UserInterface.X_TELECOMITALIA_IT_WebPage.PublicPrimaryDNS | value = 151.99.125.1
--> parameter = InternetGatewayDevice.UserInterface.X_TELECOMITALIA_IT_WebPage.PublicSecondaryDNS | value = 151.99.0.100
--> parameter = InternetGatewayDevice.UserInterface.X_TELECOMITALIA_IT_WebPage.AutodiscoverySTB | value = 0
--> parameter = InternetGatewayDevice.UserInterface.X_TELECOMITALIA_IT_ServiceLed.Static | value = green_fixed
--> parameter = InternetGatewayDevice.UserInterface.RemoteAccess.Enable | value = 0
--> parameter = InternetGatewayDevice.UserInterface.RemoteAccess.Username | value = 
--> parameter = InternetGatewayDevice.UserInterface.RemoteAccess.Password | value = 
--> parameter = InternetGatewayDevice.UserInterface.RemoteAccess.Port | value = 0
--> parameter = InternetGatewayDevice.UserInterface.RemoteAccess.Protocol | value = 
--> parameter = InternetGatewayDevice.LANConfigSecurity.ConfigPassword | value = admin
--> parameter = InternetGatewayDevice.Firewall.Config | value = Low
# 
